team_name,opponent_team_name,is_home,season,gameweek_x,game_date,ds,game_complete,name,position_x,gameweek_y,assists,bps,creativity,goals_scored,ict_index,influence,minutes,position_y,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,value
Arsenal,Manchester City,False,24.0,30,2024-03-31,67,False,,,,,,,,,,,,,,,,,,
Arsenal,Luton,True,24.0,31,2024-04-03,68,False,,,,,,,,,,,,,,,,,,
Arsenal,Brighton,False,24.0,32,2024-04-06,69,False,,,,,,,,,,,,,,,,,,
Arsenal,Aston Villa,True,24.0,33,2024-04-14,70,False,,,,,,,,,,,,,,,,,,
Arsenal,Wolves,False,24.0,34,2024-04-20,71,False,,,,,,,,,,,,,,,,,,
Arsenal,Chelsea,True,24.0,34,2024-04-23,72,False,,,,,,,,,,,,,,,,,,
Arsenal,Tottenham,False,24.0,35,2024-04-28,73,False,,,,,,,,,,,,,,,,,,
Arsenal,,,,35,,74,False,,,,,,,,,,,,,,,,,,
Arsenal,Bournemouth,True,24.0,36,2024-05-04,75,False,,,,,,,,,,,,,,,,,,
Arsenal,Manchester Utd,False,24.0,37,2024-05-12,76,False,,,,,,,,,,,,,,,,,,
Arsenal,,,,37,,77,False,,,,,,,,,,,,,,,,,,
Arsenal,Everton,True,24.0,38,2024-05-19,78,False,,,,,,,,,,,,,,,,,,
Aston Villa,Leeds,True,23.0,20,2023-01-13,18,True,Alexandre Moreno Lopera,DEF,20.0,0.0,7.0,12.0,0.0,4.6,12.8,80.0,DEF,1254.0,1.0,2.0,21.0,2.0,1197.0,45.0
Aston Villa,Southampton,False,23.0,21,2023-01-21,19,True,Alexandre Moreno Lopera,DEF,21.0,0.0,16.0,31.7,0.0,4.5,9.2,90.0,DEF,12871.0,1.0,0.0,4.0,5.0,11026.0,45.0
Aston Villa,Leicester,True,23.0,22,2023-02-04,20,True,Alexandre Moreno Lopera,DEF,22.0,0.0,-1.0,1.9,0.0,1.5,0.0,45.0,DEF,18137.0,4.0,2.0,18.0,1.0,4966.0,45.0
Aston Villa,Manchester City,False,23.0,23,2023-02-12,21,True,Alexandre Moreno Lopera,DEF,23.0,0.0,8.0,10.9,0.0,2.0,7.4,30.0,DEF,15368.0,1.0,3.0,2.0,1.0,-2763.0,45.0
Aston Villa,Arsenal,True,23.0,24,2023-02-18,22,True,Alexandre Moreno Lopera,DEF,24.0,1.0,16.0,20.4,0.0,5.3,28.8,77.0,DEF,14228.0,4.0,2.0,4.0,4.0,-1322.0,44.0
Aston Villa,Everton,False,23.0,25,2023-02-25,23,True,Alexandre Moreno Lopera,DEF,25.0,0.0,6.0,0.4,0.0,1.2,9.8,29.0,DEF,20042.0,2.0,0.0,2.0,1.0,4059.0,44.0
Aston Villa,Crystal Palace,True,23.0,26,2023-03-04,24,True,Alexandre Moreno Lopera,DEF,26.0,0.0,12.0,13.0,0.0,2.1,0.2,69.0,DEF,16372.0,0.0,1.0,8.0,5.0,-2122.0,44.0
Aston Villa,West Ham,False,23.0,27,2023-03-12,25,True,Alexandre Moreno Lopera,DEF,27.0,1.0,31.0,44.2,0.0,8.7,34.6,63.0,DEF,15818.0,1.0,1.0,8.0,8.0,-626.0,44.0
Aston Villa,Bournemouth,True,23.0,28,2023-03-18,26,True,Alexandre Moreno Lopera,DEF,28.0,0.0,24.0,22.7,0.0,5.7,14.8,90.0,DEF,45063.0,0.0,3.0,19.0,6.0,18698.0,44.0
Aston Villa,Chelsea,False,23.0,29,2023-04-01,27,True,Alexandre Moreno Lopera,DEF,29.0,0.0,28.0,1.1,0.0,2.1,19.4,88.0,DEF,53052.0,2.0,0.0,0.0,6.0,16620.0,44.0
Aston Villa,Leicester,False,23.0,29,2023-04-04,28,True,Alexandre Moreno Lopera,DEF,29.0,0.0,9.0,30.3,0.0,4.9,3.6,84.0,DEF,53052.0,2.0,1.0,15.0,2.0,16620.0,44.0
Aston Villa,Nottingham,True,23.0,30,2023-04-08,29,True,Alexandre Moreno Lopera,DEF,30.0,0.0,24.0,29.9,0.0,5.9,22.6,90.0,DEF,111693.0,0.0,2.0,6.0,5.0,58919.0,44.0
Aston Villa,Newcastle,True,23.0,31,2023-04-15,30,True,Alexandre Moreno Lopera,DEF,31.0,1.0,32.0,34.5,0.0,7.2,27.2,90.0,DEF,125839.0,0.0,3.0,10.0,10.0,13830.0,44.0
Aston Villa,Brentford,False,23.0,32,2023-04-22,31,True,Alexandre Moreno Lopera,DEF,32.0,0.0,5.0,0.8,0.0,0.9,4.2,65.0,DEF,476116.0,1.0,1.0,4.0,2.0,177780.0,45.0
Aston Villa,Fulham,True,23.0,33,2023-04-25,32,True,Alexandre Moreno Lopera,DEF,33.0,0.0,22.0,24.1,0.0,4.3,13.8,76.0,DEF,341191.0,0.0,1.0,5.0,7.0,37690.0,45.0
Aston Villa,Manchester Utd,False,23.0,34,2023-04-30,33,True,Alexandre Moreno Lopera,DEF,34.0,0.0,6.0,1.3,0.0,2.9,8.4,74.0,DEF,314274.0,0.0,1.0,19.0,2.0,-14503.0,45.0
Aston Villa,Wolves,False,23.0,35,2023-05-06,34,True,Alexandre Moreno Lopera,DEF,35.0,0.0,11.0,16.3,0.0,3.5,13.0,84.0,DEF,351955.0,0.0,1.0,6.0,2.0,22625.0,45.0
Aston Villa,Tottenham,True,23.0,36,2023-05-13,35,True,Alexandre Moreno Lopera,DEF,36.0,0.0,18.0,21.5,0.0,4.1,19.4,90.0,DEF,334252.0,1.0,2.0,0.0,2.0,-17167.0,45.0
Aston Villa,Liverpool,False,23.0,37,2023-05-20,36,True,Alexandre Moreno Lopera,DEF,37.0,0.0,4.0,4.1,0.0,0.9,5.2,11.0,DEF,297125.0,1.0,1.0,0.0,1.0,-32413.0,45.0
Aston Villa,Brighton,True,23.0,38,2023-05-28,37,True,Alexandre Moreno Lopera,DEF,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,236219.0,1.0,2.0,0.0,0.0,-61829.0,45.0
Aston Villa,Newcastle,False,24.0,1,2023-08-12,38,True,Alexandre Moreno Lopera,DEF,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,4109.0,1.0,5.0,0.0,0.0,0.0,50.0
Aston Villa,Everton,True,24.0,2,2023-08-20,39,True,Alexandre Moreno Lopera,DEF,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,3938.0,0.0,4.0,0.0,0.0,-719.0,50.0
Aston Villa,Burnley,False,24.0,3,2023-08-27,40,True,Alexandre Moreno Lopera,DEF,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,3636.0,3.0,1.0,0.0,0.0,-460.0,50.0
Aston Villa,Liverpool,False,24.0,4,2023-09-03,41,True,Alexandre Moreno Lopera,DEF,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,3452.0,0.0,3.0,0.0,0.0,-275.0,50.0
Aston Villa,Crystal Palace,True,24.0,5,2023-09-16,42,True,Alexandre Moreno Lopera,DEF,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,4486.0,1.0,3.0,0.0,0.0,725.0,50.0
Aston Villa,Chelsea,False,24.0,6,2023-09-24,43,True,Alexandre Moreno Lopera,DEF,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,7844.0,1.0,0.0,0.0,0.0,2419.0,50.0
Aston Villa,Brighton,True,24.0,7,2023-09-30,44,True,Alexandre Moreno Lopera,DEF,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,6856.0,1.0,6.0,0.0,0.0,-1083.0,50.0
Aston Villa,Wolves,False,24.0,8,2023-10-08,45,True,Alexandre Moreno Lopera,DEF,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,5778.0,1.0,1.0,0.0,0.0,-1154.0,50.0
Aston Villa,West Ham,True,24.0,9,2023-10-22,46,True,Alexandre Moreno Lopera,DEF,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,5255.0,1.0,4.0,0.0,0.0,-602.0,50.0
Aston Villa,Luton,True,24.0,10,2023-10-29,47,True,Alexandre Moreno Lopera,DEF,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,4745.0,1.0,3.0,0.0,0.0,-529.0,50.0
Aston Villa,Nottingham,False,24.0,11,2023-11-05,48,True,Alexandre Moreno Lopera,DEF,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,4477.0,0.0,2.0,0.0,0.0,-284.0,50.0
Aston Villa,Fulham,True,24.0,12,2023-11-12,49,True,Alexandre Moreno Lopera,DEF,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,7343.0,1.0,3.0,0.0,0.0,2356.0,50.0
Aston Villa,Tottenham,False,24.0,13,2023-11-26,50,True,Alexandre Moreno Lopera,DEF,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEF,9902.0,2.0,1.0,0.0,0.0,2086.0,50.0
Aston Villa,Bournemouth,False,24.0,14,2023-12-03,51,True,Alexandre Moreno Lopera,DEF,14.0,0.0,2.0,0.3,0.0,0.5,5.0,16.0,DEF,12089.0,2.0,2.0,0.0,1.0,1977.0,50.0
Aston Villa,Manchester City,True,24.0,15,2023-12-06,52,True,Alexandre Moreno Lopera,DEF,15.0,0.0,3.0,0.0,0.0,0.0,0.2,1.0,DEF,11980.0,0.0,1.0,0.0,1.0,-187.0,50.0
Aston Villa,Arsenal,True,24.0,16,2023-12-09,53,True,Alexandre Moreno Lopera,DEF,16.0,0.0,2.0,0.1,0.0,0.5,5.2,12.0,DEF,13326.0,0.0,1.0,0.0,1.0,1033.0,50.0
Aston Villa,Brentford,False,24.0,17,2023-12-17,54,True,Alexandre Moreno Lopera,DEF,17.0,0.0,22.0,4.3,1.0,11.1,45.0,90.0,DEF,22649.0,2.0,1.0,62.0,10.0,7733.0,50.0
Aston Villa,Sheffield Utd,True,24.0,18,2023-12-22,55,True,Alexandre Moreno Lopera,DEF,18.0,0.0,-1.0,1.3,0.0,2.2,3.4,16.0,DEF,81956.0,1.0,1.0,17.0,1.0,47635.0,50.0
Aston Villa,Manchester Utd,False,24.0,19,2023-12-26,56,True,Alexandre Moreno Lopera,DEF,19.0,0.0,11.0,25.3,0.0,4.3,11.6,40.0,DEF,69242.0,2.0,3.0,6.0,0.0,-1875.0,50.0
Aston Villa,Burnley,True,24.0,20,2023-12-30,57,True,Alexandre Moreno Lopera,DEF,20.0,0.0,8.0,26.6,0.0,4.5,12.2,90.0,DEF,127059.0,2.0,3.0,6.0,1.0,53506.0,50.0
Aston Villa,Everton,False,24.0,21,2024-01-14,58,True,Alexandre Moreno Lopera,DEF,21.0,0.0,28.0,30.2,0.0,6.3,24.8,90.0,DEF,149827.0,0.0,0.0,8.0,7.0,20481.0,50.0
Aston Villa,Newcastle,True,24.0,22,2024-01-30,59,True,Alexandre Moreno Lopera,DEF,22.0,0.0,8.0,4.1,0.0,1.3,5.0,90.0,DEF,165659.0,3.0,1.0,4.0,-1.0,15574.0,51.0
Aston Villa,Sheffield Utd,False,24.0,23,2024-02-03,60,True,Alexandre Moreno Lopera,DEF,23.0,0.0,39.0,11.8,1.0,7.4,45.6,90.0,DEF,165654.0,5.0,0.0,17.0,14.0,105.0,51.0
Aston Villa,Manchester Utd,True,24.0,24,2024-02-11,61,True,Alexandre Moreno Lopera,DEF,24.0,0.0,16.0,33.3,0.0,6.9,21.8,86.0,DEF,246709.0,2.0,1.0,14.0,1.0,76943.0,51.0
Aston Villa,Fulham,False,24.0,25,2024-02-17,62,True,Alexandre Moreno Lopera,DEF,25.0,0.0,7.0,1.5,0.0,0.2,0.6,80.0,DEF,274996.0,2.0,1.0,0.0,1.0,30993.0,51.0
Aston Villa,Nottingham,True,24.0,26,2024-02-24,63,True,Alexandre Moreno Lopera,DEF,26.0,0.0,3.0,12.2,0.0,2.3,7.0,58.0,DEF,484847.0,2.0,4.0,4.0,-1.0,127966.0,52.0
Aston Villa,Luton,False,24.0,27,2024-03-02,64,True,Alexandre Moreno Lopera,DEF,27.0,0.0,19.0,0.8,0.0,1.4,13.0,78.0,DEF,392667.0,3.0,2.0,0.0,1.0,-14555.0,52.0
Aston Villa,Tottenham,True,24.0,28,2024-03-10,65,True,Alexandre Moreno Lopera,DEF,28.0,0.0,4.0,0.3,0.0,0.3,2.6,32.0,DEF,369025.0,4.0,0.0,0.0,0.0,-23645.0,52.0
Aston Villa,West Ham,False,24.0,29,2024-03-17,66,True,Alexandre Moreno Lopera,DEF,29.0,0.0,12.0,2.8,0.0,2.0,6.8,62.0,DEF,509463.0,1.0,1.0,10.0,2.0,16677.0,52.0
Aston Villa,Wolves,True,24.0,30,2024-03-30,67,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,Manchester City,False,24.0,31,2024-04-03,68,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,Brentford,True,24.0,32,2024-04-06,69,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,Arsenal,False,24.0,33,2024-04-14,70,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,Bournemouth,True,24.0,34,2024-04-21,71,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,,,,34,,72,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,Chelsea,True,24.0,35,2024-04-27,73,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,,,,35,,74,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,Brighton,False,24.0,36,2024-05-05,75,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,Liverpool,True,24.0,37,2024-05-13,76,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,,,,37,,77,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,Crystal Palace,False,24.0,38,2024-05-19,78,False,Alexandre Moreno Lopera,DEF,,,,,,,,,,,,,,,,
Aston Villa,Bournemouth,False,23.0,1,2022-08-06,0,True,Bertrand Traoré,MID,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,16145.0,0.0,2.0,0.0,0.0,0.0,50.0
Aston Villa,Everton,True,23.0,2,2022-08-13,1,True,Bertrand Traoré,MID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,18277.0,1.0,2.0,0.0,0.0,-2117.0,50.0
Aston Villa,Crystal Palace,False,23.0,3,2022-08-20,2,True,Bertrand Traoré,MID,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,17031.0,1.0,3.0,0.0,0.0,-2607.0,49.0
Aston Villa,West Ham,True,23.0,4,2022-08-28,3,True,Bertrand Traoré,MID,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,11995.0,1.0,0.0,0.0,0.0,-5289.0,49.0
Aston Villa,Arsenal,False,23.0,5,2022-08-31,4,True,Bertrand Traoré,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,9680.0,1.0,2.0,0.0,0.0,-2414.0,49.0
Aston Villa,Manchester City,True,23.0,6,2022-09-03,5,True,Bertrand Traoré,MID,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,8209.0,1.0,1.0,0.0,0.0,-1532.0,49.0
Aston Villa,Southampton,True,23.0,8,2022-09-16,6,True,Bertrand Traoré,MID,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,7280.0,0.0,1.0,0.0,0.0,-256.0,49.0
Aston Villa,Leeds,False,23.0,9,2022-10-02,7,True,Bertrand Traoré,MID,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,6875.0,0.0,0.0,0.0,0.0,-442.0,49.0
Aston Villa,Nottingham,False,23.0,10,2022-10-10,8,True,Bertrand Traoré,MID,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,6572.0,1.0,1.0,0.0,0.0,-295.0,49.0
Aston Villa,Chelsea,True,23.0,11,2022-10-16,9,True,Bertrand Traoré,MID,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,6423.0,2.0,0.0,0.0,0.0,-163.0,49.0
Aston Villa,Fulham,False,23.0,12,2022-10-20,10,True,Bertrand Traoré,MID,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,6301.0,0.0,3.0,0.0,0.0,-107.0,49.0
Aston Villa,Brentford,True,23.0,13,2022-10-23,11,True,Bertrand Traoré,MID,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,6254.0,0.0,4.0,0.0,0.0,-71.0,49.0
Aston Villa,Newcastle,False,23.0,14,2022-10-29,12,True,Bertrand Traoré,MID,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,6125.0,0.0,4.0,0.0,0.0,-128.0,49.0
Aston Villa,Manchester Utd,True,23.0,15,2022-11-06,13,True,Bertrand Traoré,MID,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,6021.0,1.0,3.0,0.0,0.0,-103.0,49.0
Aston Villa,Brighton,False,23.0,16,2022-11-13,14,True,Bertrand Traoré,MID,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5946.0,2.0,1.0,0.0,0.0,-75.0,49.0
Aston Villa,Liverpool,True,23.0,17,2022-12-26,15,True,Bertrand Traoré,MID,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5832.0,3.0,1.0,0.0,0.0,-115.0,49.0
Aston Villa,Tottenham,False,23.0,18,2023-01-01,16,True,Bertrand Traoré,MID,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5786.0,2.0,0.0,0.0,0.0,-48.0,49.0
Aston Villa,Wolves,True,23.0,19,2023-01-04,17,True,Bertrand Traoré,MID,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5764.0,1.0,1.0,0.0,0.0,-22.0,49.0
Aston Villa,Leeds,True,23.0,20,2023-01-13,18,True,Bertrand Traoré,MID,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5726.0,1.0,2.0,0.0,0.0,-39.0,49.0
Aston Villa,Southampton,False,23.0,21,2023-01-21,19,True,Bertrand Traoré,MID,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5700.0,1.0,0.0,0.0,0.0,-24.0,49.0
Aston Villa,Leicester,True,23.0,22,2023-02-04,20,True,Bertrand Traoré,MID,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5658.0,4.0,2.0,0.0,0.0,-40.0,49.0
Aston Villa,Manchester City,False,23.0,23,2023-02-12,21,True,Bertrand Traoré,MID,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5635.0,1.0,3.0,0.0,0.0,-26.0,49.0
Aston Villa,Arsenal,True,23.0,24,2023-02-18,22,True,Bertrand Traoré,MID,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5614.0,4.0,2.0,0.0,0.0,-22.0,49.0
Aston Villa,Everton,False,23.0,25,2023-02-25,23,True,Bertrand Traoré,MID,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5725.0,2.0,0.0,0.0,0.0,63.0,49.0
Aston Villa,Crystal Palace,True,23.0,26,2023-03-04,24,True,Bertrand Traoré,MID,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5737.0,0.0,1.0,0.0,0.0,12.0,49.0
Aston Villa,West Ham,False,23.0,27,2023-03-12,25,True,Bertrand Traoré,MID,27.0,0.0,6.0,19.5,0.0,3.6,7.6,26.0,MID,5778.0,1.0,1.0,9.0,1.0,2.0,49.0
Aston Villa,Bournemouth,True,23.0,28,2023-03-18,26,True,Bertrand Traoré,MID,28.0,0.0,-1.0,0.8,0.0,0.7,0.0,25.0,MID,5953.0,0.0,3.0,7.0,1.0,96.0,49.0
Aston Villa,Chelsea,False,23.0,29,2023-04-01,27,True,Bertrand Traoré,MID,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,5958.0,2.0,0.0,0.0,0.0,13.0,49.0
Aston Villa,Leicester,False,23.0,29,2023-04-04,28,True,Bertrand Traoré,MID,29.0,0.0,24.0,0.0,1.0,4.0,33.0,5.0,MID,5958.0,2.0,1.0,7.0,7.0,13.0,49.0
Aston Villa,Nottingham,True,23.0,30,2023-04-08,29,True,Bertrand Traoré,MID,30.0,0.0,24.0,1.7,1.0,6.1,31.2,62.0,MID,6194.0,0.0,2.0,28.0,8.0,198.0,49.0
Aston Villa,Newcastle,True,23.0,31,2023-04-15,30,True,Bertrand Traoré,MID,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,9609.0,0.0,3.0,0.0,0.0,3268.0,49.0
Aston Villa,Brentford,False,23.0,32,2023-04-22,31,True,Bertrand Traoré,MID,32.0,0.0,1.0,2.0,0.0,0.6,2.0,24.0,MID,9055.0,1.0,1.0,2.0,1.0,-586.0,49.0
Aston Villa,Fulham,True,23.0,33,2023-04-25,32,True,Bertrand Traoré,MID,33.0,0.0,-2.0,0.5,0.0,0.1,0.0,13.0,MID,8528.0,0.0,1.0,2.0,0.0,-489.0,49.0
Aston Villa,Manchester Utd,False,23.0,34,2023-04-30,33,True,Bertrand Traoré,MID,34.0,0.0,4.0,0.3,0.0,0.3,2.2,26.0,MID,7931.0,0.0,1.0,0.0,1.0,-582.0,49.0
Aston Villa,Wolves,False,23.0,35,2023-05-06,34,True,Bertrand Traoré,MID,35.0,0.0,1.0,5.9,0.0,3.6,6.0,45.0,MID,7858.0,0.0,1.0,24.0,1.0,-159.0,49.0
Aston Villa,Tottenham,True,23.0,36,2023-05-13,35,True,Bertrand Traoré,MID,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,7645.0,1.0,2.0,0.0,0.0,-229.0,49.0
Aston Villa,Liverpool,False,23.0,37,2023-05-20,36,True,Bertrand Traoré,MID,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,7503.0,1.0,1.0,0.0,0.0,-158.0,49.0
Aston Villa,Brighton,True,23.0,38,2023-05-28,37,True,Bertrand Traoré,MID,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,7462.0,1.0,2.0,0.0,0.0,-69.0,49.0
Aston Villa,Newcastle,False,24.0,1,2023-08-12,38,True,Bertrand Traoré,MID,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,2560.0,1.0,5.0,0.0,0.0,0.0,50.0
Aston Villa,Everton,True,24.0,2,2023-08-20,39,True,Bertrand Traoré,MID,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1654.0,0.0,4.0,0.0,0.0,-918.0,50.0
Aston Villa,Burnley,False,24.0,3,2023-08-27,40,True,Bertrand Traoré,MID,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,MID,1699.0,3.0,1.0,0.0,1.0,-160.0,50.0
Aston Villa,Liverpool,False,24.0,4,2023-09-03,41,True,Bertrand Traoré,MID,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1874.0,0.0,3.0,0.0,0.0,-66.0,50.0
Aston Villa,Crystal Palace,True,24.0,5,2023-09-16,42,True,Bertrand Traoré,MID,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1505.0,1.0,3.0,0.0,0.0,-364.0,50.0
Aston Villa,Chelsea,False,24.0,6,2023-09-24,43,True,Bertrand Traoré,MID,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1404.0,1.0,0.0,0.0,0.0,-118.0,50.0
Aston Villa,Brighton,True,24.0,7,2023-09-30,44,True,Bertrand Traoré,MID,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1395.0,1.0,6.0,0.0,0.0,-36.0,50.0
Aston Villa,Wolves,False,24.0,8,2023-10-08,45,True,Bertrand Traoré,MID,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1748.0,1.0,1.0,0.0,0.0,200.0,50.0
Aston Villa,West Ham,True,24.0,9,2023-10-22,46,True,Bertrand Traoré,MID,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1952.0,1.0,4.0,0.0,0.0,71.0,50.0
Aston Villa,Luton,True,24.0,10,2023-10-29,47,True,Bertrand Traoré,MID,10.0,0.0,3.0,0.0,0.0,0.3,3.0,1.0,MID,1987.0,1.0,3.0,0.0,1.0,-14.0,50.0
Aston Villa,Nottingham,False,24.0,11,2023-11-05,48,True,Bertrand Traoré,MID,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,2131.0,0.0,2.0,0.0,0.0,78.0,50.0
Aston Villa,Fulham,True,24.0,12,2023-11-12,49,True,Bertrand Traoré,MID,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,2121.0,1.0,3.0,0.0,0.0,-52.0,50.0
Aston Villa,Tottenham,False,24.0,13,2023-11-26,50,True,Bertrand Traoré,MID,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,2111.0,2.0,1.0,0.0,0.0,-70.0,50.0
Aston Villa,Bournemouth,False,24.0,14,2023-12-03,51,True,Bertrand Traoré,MID,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1940.0,2.0,2.0,0.0,0.0,-177.0,50.0
Aston Villa,Manchester City,True,24.0,15,2023-12-06,52,True,Bertrand Traoré,MID,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1884.0,0.0,1.0,0.0,0.0,-58.0,50.0
Aston Villa,Arsenal,True,24.0,16,2023-12-09,53,True,Bertrand Traoré,MID,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1843.0,0.0,1.0,0.0,0.0,-45.0,50.0
Aston Villa,Brentford,False,24.0,17,2023-12-17,54,True,Bertrand Traoré,MID,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1787.0,2.0,1.0,0.0,0.0,-50.0,50.0
Aston Villa,Sheffield Utd,True,24.0,18,2023-12-22,55,True,Bertrand Traoré,MID,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1748.0,1.0,1.0,0.0,0.0,-46.0,50.0
Aston Villa,Manchester Utd,False,24.0,19,2023-12-26,56,True,Bertrand Traoré,MID,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1741.0,2.0,3.0,0.0,0.0,-11.0,50.0
Aston Villa,Burnley,True,24.0,20,2023-12-30,57,True,Bertrand Traoré,MID,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1717.0,2.0,3.0,0.0,0.0,-25.0,50.0
Aston Villa,Everton,False,24.0,21,2024-01-14,58,True,Bertrand Traoré,MID,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1671.0,0.0,0.0,0.0,0.0,-51.0,50.0
Aston Villa,Newcastle,True,24.0,22,2024-01-30,59,True,Bertrand Traoré,MID,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1646.0,3.0,1.0,0.0,0.0,-33.0,50.0
Aston Villa,Sheffield Utd,False,24.0,23,2024-02-03,60,True,Bertrand Traoré,MID,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1672.0,5.0,0.0,0.0,0.0,19.0,50.0
Aston Villa,Manchester Utd,True,24.0,24,2024-02-11,61,True,Bertrand Traoré,MID,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MID,1646.0,2.0,1.0,0.0,0.0,-32.0,50.0
